Rainha Das Quedas - FM (89.1),Abelardo Luz / SC,Galvão / SC,São Domingos / SC,Ipuaçu / SC,Entre Rios / SC,Marema / SC,Xanxerê / SC,Bom Jesus / SC,Ouro Verde / SC,Passos Maia / SC,Vargeão / SC,Ponte Serrada / SC,Faxinal dos Guedes / SC,Xaxim / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jovem Pan News - FM (106.1),Jaraguá do Sul / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catarinense - FM (97.3),Joaçaba / SC,Abdon Batista / SC,Anita Garibaldi / SC,Catanduvas / SC,Curitibanos / SC,Faxinal dos Guedes / SC,Iomerê / SC,Jaborá / SC,Ouro / SC,Peritiba / SC,Ponte Serrada / SC,Salto Veloso / SC,Treze Tílias / SC,Xavantina / SC,Herval d'Oeste / SC,Água Doce / SC,Arabutã / SC,Brunópolis / SC,Campos Novos / SC,Celso Ramos / SC,Fraiburgo / SC,Ibiam / SC,Ipira / SC,Lacerdópolis / SC,Pinheiro Preto / SC,Vargeão / SC,Videira / SC,Zortéa / SC,Luzerna / SC,Alto Bela Vista / SC,Arroio Trinta / SC,Caçador / SC,Capinzal / SC,Concórdia / SC,Erval Velho / SC,Frei Rogério / SC,Ibicaré / SC,Irani / SC,Monte Carlo / SC,Piratuba / SC,Rio das Antas / SC,Tangará / SC,Vargem Bonita / SC,Xanxerê / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antena - FM (100.5),Joaçaba / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Band - FM (92.3),Joaçaba / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jovem Pan (Herval D Oeste) - FM (103.9),Joaçaba / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massa - FM (106.9),Joinville / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nação - FM (95.7),Joinville / SC,São Francisco do Sul / SC,Balneário Barra do Sul / SC,Garuva / SC,Araquari / SC,Itapoá / SC,Guaramirim / SC,Barra Velha / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pirabeiraba - Comunitária (87.9),Joinville / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDFM - FM (100.7),Joinville / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colon - FM (90.3),Joinville / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arca da Aliança - FM (93.9),Joinville / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlântida - FM (104.3),Joinville / SC,Schroeder / SC,São João do Itaperiú / SC,São Francisco do Sul / SC,São Bento do Sul / SC,Balneário Piçarras / SC,Penha / SC,Massaranduba / SC,Luiz Alves / SC,Jaraguá do Sul / SC,Itapoá / SC,Guaramirim / SC,Garuva / SC,Corupá / SC,Campo Alegre / SC,Barra Velha / SC,Balneário Barra do Sul / SC,Araquari / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89 - FM (89.5),Joinville / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.5 - FM (107.5),Joinville / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nativa - FM (103.1),Joinville / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBN - FM (95.3),Joinville / SC,Araquari / SC,Balneário Barra do Sul / SC,Barra Velha / SC,Campo Alegre / SC,Corupá / SC,Garuva / SC,Guaramirim / SC,Itapoá / SC,Jaraguá do Sul / SC,Luiz Alves / SC,Massaranduba / SC,Penha / SC,Balneário Piçarras / SC,São Bento do Sul / SC,São Francisco do Sul / SC,São João do Itaperiú / SC,Schroeder / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jovem Pan - FM (91.1),Joinville / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Classic Pan - FM (88.3),Joinville / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clube - FM (98.3),Lages / SC,São José do Cerrito / SC,Painel / SC,Bocaina do Sul / SC,Anita Garibaldi / SC,Campo Belo do Sul / SC,Capão Alto / SC,Cerro Negro / SC,Otacílio Costa / SC,Palmeira / SC,Ponte Alta / SC,Santa Cecília / SC,São Cristóvão do Sul / SC,São Joaquim / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jovem Pan - FM (89.9),Lages / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Princesa - FM (103.1),Lages / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Band - FM (94.3),Lages / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101 - FM (101.9),Lages / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massa - FM (92.1),Lages / SC,Anita Garibaldi / SC,Bocaina do Sul / SC,Caçador / SC,Campo Belo do Sul / SC,Campos Novos / SC,Capão Alto / SC,Correia Pinto / SC,Curitibanos / SC,Otacílio Costa / SC,Painel / SC,Palmeira / SC,Ponte Alta / SC,Ponte Alta do Norte / SC,Rio Rufino / SC,Santa Cecília / SC,São Cristóvão do Sul / SC,São Joaquim / SC,São José do Cerrito / SC,Urubici / SC,Urupema / SC,Vargem Bonita / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antena 1 - FM (95.7),Lages / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Difusora - FM (91.5),Laguna / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mix - FM (103.1),Laguna / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cruz De Malta - FM (89.9),Lauro Müller / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Princesa do Vale - Comunitária (87.9),Lindóia do Sul / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lontras - Comunitária (104.9),Lontras / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nova Era - FM (104.5),Mafra / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cidadania - Comunitária (87.9),Mafra / SC,Itaiópolis / SC,Papanduva / SC,Monte Castelo / SC,Rio Negrinho / SC,São Bento do Sul / SC,Canoinhas / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
São José - FM (96.9),Mafra / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planalto - FM (95.5),Major Vieira / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alternativa - Comunitária (87.9),Maravilha / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Difusora - FM (90.3),Maravilha / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Líder - FM (92.3),Maravilha / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espaço Aberto - Comunitária (98.5),Massaranduba / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modelo - FM (91.5),Modelo / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porto Feliz - FM (99.5),Mondaí / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interativa - Comunitária (98.7),Nova Erechim / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veneza - Comunitária (87.9),Nova Veneza / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luz E Vida - FM (106.3),Orleans / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guarujá - FM (92.9),Orleans / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cidade - Comunitária (87.9),Otacílio Costa / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeira - Comunitária (105.9),Palma Sola / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.5 - FM (101.5),Palmitos / SC,Guaraciaba / SC,São Miguel do Oeste / SC,Descanso / SC,Iporã do Oeste / SC,São João do Oeste / SC,Itapiranga / SC,Mondaí / SC,São Carlos / SC,Cunha Porã / SC,Maravilha / SC,Pinhalzinho / SC,Santiago do Sul / SC,Quilombo / SC,Coronel Freitas / SC,Xanxerê / SC,Xaxim / SC,Chapecó / SC,Guatambú / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Entre Rios - FM (105.5),Palmitos / SC,Chapecó / SC,Riqueza / SC,Mondaí / SC,Planalto Alegre / SC,São Carlos / SC,Caibi / SC,Águas de Chapecó / SC,Caxambu do Sul / SC,Guatambú / SC,Cunhataí / SC,Cunha Porã / SC,Maravilha / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Super - FM (89.1),Papanduva / SC,Mafra / SC,Itaiópolis / SC,Canoinhas / SC,Santa Terezinha / SC,Três Barras / SC,Monte Castelo / SC,Major Vieira / SC,Irineópolis / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Nossa Rádio - FM (100.7),Passos Maia / SC,Abelardo Luz / SC,Ouro Verde / SC,Santiago do Sul / SC,Quilombo / SC,Coronel Freitas / SC,Guatambú / SC,Chapecó / SC,Seara / SC,Peritiba / SC,Capinzal / SC,Concórdia / SC,Ipumirim / SC,Ponte Serrada / SC,Vargem Bonita / SC,Catanduvas / SC,Luzerna / SC,Joaçaba / SC,Treze Tílias / SC,Itá / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nova - FM (103.1),Pinhalzinho / SC,Cordilheira Alta / SC,Jardinópolis / SC,Nova Itaberaba / SC,Modelo / SC,Cunha Porã / SC,São Lourenço do Oeste / SC,Campo Erê / SC,Saltinho / SC,Nova Erechim / SC,Saudades / SC,Serra Alta / SC,Maravilha / SC,Águas Frias / SC,Faxinal dos Guedes / SC,Santa Terezinha do Progresso / SC,Iraceminha / SC,Quilombo / SC,União do Oeste / SC,Irati / SC,Cunhataí / SC,São Carlos / SC,Chapecó / SC,Xaxim / SC,Xanxerê / SC,Bom Jesus do Oeste / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Centro Oeste - FM (100.9),Pinhalzinho / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alternativa - Comunitária (104.9),Pinhalzinho / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104 - FM (104.9),Pomerode / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pomerode - FM (95.1),Pomerode / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambá - FM (92.7),Ponte Serrada / SC,Alto Bela Vista / SC,Lindóia do Sul / SC,Pinheiro Preto / SC,Cordilheira Alta / SC,Bom Jesus / SC,Concórdia / SC,Presidente Castello Branco / SC,Peritiba / SC,Água Doce / SC,Lacerdópolis / SC,Ouro / SC,Capinzal / SC,Arabutã / SC,Abelardo Luz / SC,Ipumirim / SC,Salto Veloso / SC,Ouro Verde / SC,Joaçaba / SC,Ipira / SC,Iomerê / SC,Treze Tílias / SC,Paial / SC,São Domingos / SC,Faxinal dos Guedes / SC,Vargeão / SC,Piratuba / SC,Erval Velho / SC,Xavantina / SC,Itá / SC,Irani / SC,Seara / SC,Arvoredo / SC,Luzerna / SC,Ipuaçu / SC,Passos Maia / SC,Marema / SC,Xaxim / SC,Chapecó / SC,Entre Rios / SC,Lajeado Grande / SC,Vargem Bonita / SC,Xanxerê / SC,Catanduvas / SC,Ibicaré / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mega Hits - FM (92.5),Porto Belo / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intervox (Deus é Amor) - FM (98.9),Porto Belo / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colmeia - FM (103.1),Porto União / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antena 1 - FM (104.1),Porto União / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demais - FM (107.9),Presidente Getúlio / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coração - FM (93.9),Quilombo / SC,Chapecó / SC,Formosa do Sul / SC,Santiago do Sul / SC,Xanxerê / SC,Coronel Freitas / SC,Campo Erê / SC,Ipuaçu / SC,Novo Horizonte / SC,São Lourenço do Oeste / SC,Coronel Martins / SC,Irati / SC,Jardinópolis / SC,Galvão / SC,Lajeado Grande / SC,Saltinho / SC,Faxinal dos Guedes / SC,Xaxim / SC,Marema / SC,Entre Rios / SC,União do Oeste / SC,Pinhalzinho / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirador - FM (98.5),Rio do Sul / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 - FM (93.3),Rio do Sul / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amanda - FM (101.5),Rio do Sul / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jovem Pan Alto Vale - FM (93.9),Rio do Sul / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pérola (Timbó) - FM (95.5),Rio dos Cedros / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitrine - FM (97.3),Rio Negrinho / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rio Negrinho - FM (97.9),Rio Negrinho / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Difusora - FM (107.3),Rio Negro / PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Princesa (Timbó) - FM (107.5),Rodeio / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alvorada - FM (94.5),Santa Cecília / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bella - FM (97.3),Santo Antônio do Sudoeste / PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
São Bento - FM (90.3),São Bento do Sul / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89 - FM (88.9),São Bento do Sul / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Band - FM (91.5),São Bento do Sul / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tropical - FM (97.7),São Carlos / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Nossa Rádio - FM (104.1),São Carlos / SC,São Miguel do Oeste / SC,Descanso / SC,Itá / SC,Seara / SC,Iporã do Oeste / SC,São João do Oeste / SC,Itapiranga / SC,Palmitos / SC,Mondaí / SC,Cunha Porã / SC,Maravilha / SC,Pinhalzinho / SC,Santiago do Sul / SC,Quilombo / SC,Coronel Freitas / SC,Xanxerê / SC,Xaxim / SC,Chapecó / SC,Guatambú / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rede Clube - FM (104.3),São Domingos / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
São Francisco - FM (98.5),São Francisco do Sul / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Super - FM (99.9),São João Batista / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clube I - FM (88.5),São João Batista / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevasca - FM (104.1),São Joaquim / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Difusora - FM (106.7),São Joaquim / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Integração - FM (95.9),São José do Cedro / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cedro - FM (90.7),São José do Cedro / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Doze de Maio - FM (107.5),São Lourenço do Oeste / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nova - FM (101.1),São Lourenço do Oeste / SC,Marema / SC,Santiago do Sul / SC,São Bernardino / SC,Jupiá / SC,Formosa do Sul / SC,Coronel Martins / SC,Quilombo / SC,Saltinho / SC,Novo Horizonte / SC,Campo Erê / SC,Galvão / SC,Irati / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voz Livre - Comunitária (98.3),São Ludgero / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Top - FM (104.9),São Miguel do Oeste / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperi - FM (99.9),São Miguel do Oeste / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cidade - FM (95.7),São Miguel do Oeste / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103 - FM (103.7),São Miguel do Oeste / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vale - FM (106.7),Saudades / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belos Montes - FM (92.1),Seara / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 (Balneário Gaivota) - FM (93.3),Sombrio / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.9 - FM (102.9),Sombrio / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mampituba - FM (99.5),Sombrio / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demais - FM (104.7),Taió / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Educadora - FM (90.3),Taió / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tangará - FM (104.3),Tangará / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vale - FM (102.9),Tijucas / SC,Antônio Carlos / SC,Balneário Camboriú / SC,Biguaçu / SC,Bombinhas / SC,Brusque / SC,Camboriú / SC,Canelinha / SC,Florianópolis / SC,Garopaba / SC,Governador Celso Ramos / SC,Itajaí / SC,Itapema / SC,Major Gercino / SC,Navegantes / SC,Nova Trento / SC,Palhoça / SC,Paulo Lopes / SC,Porto Belo / SC,Santo Amaro da Imperatriz / SC,São João Batista / SC,São José / SC,São Pedro de Alcântara / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massa Vale Itapema - FM (102.3),Tijucas / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92 - FM (92.7),Timbó / SC,Apiúna / SC,Araquari / SC,Ascurra / SC,Atalanta / SC,Aurora / SC,Balneário Camboriú / SC,Barra Velha / SC,Benedito Novo / SC,Blumenau / SC,Bombinhas / SC,Botuverá / SC,Braço do Trombudo / SC,Brusque / SC,Camboriú / SC,Corupá / SC,Dona Emma / SC,Gaspar / SC,Guaramirim / SC,Ibirama / SC,Ilhota / SC,Indaial / SC,Itajaí / SC,Itapema / SC,Jaraguá do Sul / SC,Joinville / SC,José Boiteux / SC,Laurentino / SC,Lontras / SC,Luiz Alves / SC,Massaranduba / SC,Mirim Doce / SC,Penha / SC,Balneário Piçarras / SC,Pomerode / SC,Porto Belo / SC,Presidente Getúlio / SC,Rio do Oeste / SC,Rio do Sul / SC,Rio dos Cedros / SC,Rodeio / SC,São João do Itaperiú / SC,Vidal Ramos / SC,Vitor Meireles / SC,Witmarsum / SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
